TIC_ID,label,period,depth_ppm,duration_hr,TOI,sectors,n_sectors
141472340,0,2.331242,73640.0,6.699989508,,[4],1
141472521,0,0.265948,190.0,22.280910672,,[4],1
141479140,0,47.258585,40220.0,17.30798417,,[4],1
141527811,0,2.031265,770.0,3.984366923,,[4],1
141527815,0,2.031265,162670.0,39.19528944,,[4],1
141541744,0,0.356649,590.0,25.633533432,,[4],1
141709126,0,1.30299,3900.0,3.464285573,,[4],1
141709144,0,1.303138,10310.0,3.958828993,,[4],1
141712167,0,0.433015,210.0,28.60310028,,[4],1
141809360,0,12.154319,77390.0,4.425144462,,[4],1
141871740,0,4.594445,34910.0,4.16587517,,[4],1
141975210,0,0.764099,87720.0,4.454758298,,[4],1
141978095,0,12.829321,435970.0,14.71779705,,[4],1
142105308,0,105.33066,1560.0,4.474446437,,[4],1
142852841,0,3.420359,22370.0,35.304671975999995,,[4],1
142929481,0,0.573231,284580.0,2.277286258,,[4],1
143022688,0,1.566177,121570.0,43.193407536,,[4],1
144102918,0,5.497815,61460.0,4.879420769,,[4],1
144539611,0,1.990509,291330.0,2.817127578,,[4],1
146652798,0,9.883919,27820.0,2.030552319,,[4],1
146652799,0,9.883919,24640.0,2.030552319,,[4],1
146687815,0,3.062134,54250.0,3.351934362,,[4],1
146689695,0,2.420007,370050.0,4.500632218,,[4],1
146708570,0,2.365834,477140.0,3.516954191,,[4],1
146728187,0,6.93473,121850.0,3.653215764,,[4],1
147471147,0,1.015427,1100.0,32.426077176,,[4],1
149102602,0,0.758459,270.0,3.933125667,,[4],1
149103048,0,3.473718,15900.0,7.451541956,,[4],1
149160356,0,1.120774,178540.0,4.154485063,,[4],1
149160359,0,1.120774,70730.0,4.173314066,,[4],1
149176080,0,0.290083,1190.0,28.704014544,,[4],1
149251535,0,2.330361,28330.0,5.768482405,,[4],1
149251720,0,1.122941,446710.0,4.046360682,,[4],1
149251723,0,1.122941,384180.0,4.063609056,,[4],1
149305526,0,0.246041,46790.0,2.152898117,,[4],1
149305543,0,0.246041,7910.0,2.157563054,,[4],1
149351413,0,3.083536,114070.0,5.680613361,,[4],1
149351428,0,3.083536,142410.0,12.0775938,,[4],1
149498429,0,0.525389,1610.0,2.684905914,,[4],1
149572408,0,1.720058,123400.0,4.682548295,,[4],1
149934680,0,27.725546,18170.0,6.181687736,,[4],1
149971575,0,9.264716,254810.0,4.95402894,,[4],1
149990401,0,3.544214,4820.0,3.321637361,,[4],1
149992242,0,1.332092,10580.0,3.659310008,,[4],1
150067837,0,2.571941,623430.0,7.657800011,,[4],1
150273402,0,0.47404,3440.0,46.04392236,,[4],1
150322574,0,17.448118,264330.0,4.434613671,,[4],1
150357063,0,1.489297,53290.0,2.538476951,,[4],1
150357064,0,1.489269,53540.0,2.524847092,,[4],1
150358433,0,0.78302,5090.0,3.864673512,,[4],1
150390189,0,1.269539,9750.0,3.162370867,,[4],1
150430842,0,15.072798,361010.0,9.065383629,,[4],1
150437909,0,1.357447,48710.0,3.985355796,,[4],1
152538439,0,4.530329,65850.0,2.118019414,,[4],1
152560220,0,4.677217,124200.0,15.45726674,,[4],1
152972206,0,3.395604,23390.0,6.755893718,,[4],1
153077430,0,3.787581,611000.0,8.007552247,,[4],1
153709888,0,2.165034,68260.0,3.599845332,,[4],1
153713269,0,1.686567,546880.0,3.080750745,,[4],1
153742549,0,3.03492,123010.0,5.510200752,,[4],1
153836084,0,15.924022,440780.0,3.936418238,,[4],1
156215585,0,1.478926,315810.0,5.524321023,,[4],1
160003961,0,1.449253,2390.0,32.480890128,,[4],1
160004820,0,10.369843,57520.0,4.967569591,,[4],1
161638713,0,6.421146,255250.0,3.436597339,,[4],1
165124220,0,0.402827,496130.0,46.243250544,,[4],1
165184228,0,1.539095,147320.0,2.419087957,,[4],1
166874908,0,2.188155,43310.0,4.812015424,,[4],1
167208380,0,18.313109,33660.0,4.825870484,,[4],1
167250507,0,1.248267,5080.0,4.256191025,,[4],1
167304040,0,5.818745,246250.0,7.321843208,,[4],1
167338629,0,0.498521,2380.0,2.687227598,,[4],1
167419092,0,27.506725,7580.0,20.02929688,,[4],1
167452509,0,0.390496,280.0,2.701919923,,[4],1
167526639,0,20.537029,11200.0,5.9343799,,[4],1
167651110,0,7.000768,154700.0,6.72073728,,[4],1
167697604,0,3.448018,2060.0,3.281961453,,[4],1
167719951,0,0.351216,1250.0,42.95040132,,[4],1
167750686,0,16.748182,19410.0,4.485833067,,[4],1
167889644,0,0.577398,1270.0,3.299483131,,[4],1
167891564,0,9.293718,26440.0,4.791097503,,[4],1
168674931,0,0.901366,452910.0,3.437882033,,[4],1
168851294,0,0.64284,415930.0,3.285889517,,[4],1
175533160,0,9.423773,217120.0,10.93308448,,[4],1
175533162,0,9.409642,36520.0,4.326929777,,[4],1
176778312,0,22.321065,105100.0,15.70152996,,[4],1
176780116,0,0.998244,30010.0,3.116677487,,[4],1
176796994,0,24.975125,11970.0,2.77523589,,[4],1
176799244,0,5.980526,77850.0,4.766718443,,[4],1
176799249,0,5.980526,109310.0,4.715046698,,[4],1
176831589,0,1.26683,9360.0,2.203676122,,[4],1
176874062,0,8.732807,244750.0,5.941801883,,[4],1
176933601,0,9.868054,150010.0,9.234130211,,[4],1
176933956,0,0.616697,820.0,47.75898912,,[4],1
176935253,0,0.546217,380.0,38.84310768,,[4],1
177038620,0,4.669109,40120.0,2.678200922,,[4],1
177239203,0,18.994393,14350.0,5.023637061,,[4],1
177241205,0,24.179571,146730.0,5.86112801,,[4],1
177257923,0,31.079437,138820.0,5.944874709,,[4],1
177308816,0,23.891308,43720.0,5.424282568,,[4],1
177308817,0,23.891308,50070.0,6.175425292,,[4],1
178153666,0,21.361746,5860.0,3.035076872,,[4],1
178284729,0,2.235511,112690.0,39.415099224,,[4],1
179040880,0,1.583656,460.0,3.939122588,,[4],1
179123528,0,8.030312,2840.0,3.37658559,,[4],1
179123531,0,8.0279,13500.0,5.165471976,,[4],1
179234767,0,0.739539,1050.0,4.312991448,,[4],1
197787090,0,1.771934,4020.0,3.569667359,,[4],1
197788791,0,1.909569,870.0,2.710824152,,[4],1
197791204,0,17.669907,99570.0,6.819170509,,[4],1
197806218,0,4.192816,342530.0,4.157931771,,[4],1
197809339,0,2.201589,282830.0,4.932968377,,[4],1
197882909,0,4.836278,662980.0,4.090330481,,[4],1
197886566,0,0.436092,8650.0,35.126268648,,[4],1
197908268,0,0.913221,275860.0,5.201195412,,[4],1
198037920,0,1.435494,1010.0,3.973332552,,[4],1
198051353,0,15.513061,14670.0,7.256389413,,[4],1
198076322,0,0.169468,1240.0,29.96346084,,[4],1
198076334,0,0.391312,26140.0,2.144170625,,[4],1
198078326,0,2.03935,169650.0,3.468689628,,[4],1
198080701,0,24.631997,51870.0,5.08995586,,[4],1
200279207,0,1.077684,466550.0,4.258834739,,[4],1
200363295,0,0.753357,302920.0,2.019599446,,[4],1
200440175,0,1.826076,598760.0,6.283746645,,[4],1
200440270,0,1.079213,87220.0,3.487843742,,[4],1
200723897,0,9.648363,48240.0,8.39407581,,[4],1
200728570,0,3.26593,318590.0,4.892624414,,[4],1
200745563,0,11.004032,20860.0,5.313626972,,[4],1
200790438,0,6.667621,8350.0,39.557661864,,[4],1
200801509,0,11.620457,512210.0,4.769035553,,[4],1
200850660,0,1.14671,226070.0,2.572666819,,[4],1
200850661,0,2.162236,340280.0,4.99943559,,[4],1
207200487,0,2.503522,49010.0,7.37177074,,[4],1
207201471,0,2.575844,142700.0,4.161739634,,[4],1
209406444,0,2.102821,21070.0,3.308157997,,[4],1
209450205,0,2.647014,182330.0,7.07324493,,[4],1
215256999,0,1.694937,31890.0,2.071348609,,[4],1
215257538,0,0.463238,1989730.0,29.678954544,,[4],1
215258018,0,0.463238,3736410.0,24.50521608,,[4],1
215336337,0,4.273117,64250.0,4.008867445,,[4],1
215336454,0,5.18226,2351690.0,6.925157683,,[4],1
219177716,0,2.429893,14980.0,5.80608353,,[4],1
219194452,0,4.775079,10150.0,9.342346562,,[4],1
219194724,0,0.228734,430.0,22.546511664,,[4],1
219212532,0,2.558397,5050.0,4.287054685,,[4],1
219252249,0,5.176382,74200.0,5.548253283,,[4],1
219256388,0,15.604683,87810.0,3.524161609,,[4],1
219346936,0,4.027324,17750.0,5.836075755,,[4],1
219346938,0,4.027324,45640.0,5.903734798,,[4],1
219347421,0,0.351388,64110.0,39.59743584,,[4],1
219362976,0,7.974659,208480.0,32.613165456000004,,[4],1
219397168,0,2.385508,50210.0,2.945052756,,[4],1
219407986,0,1.673523,10930.0,5.203317712,,[4],1
219407992,0,1.673467,2750.0,3.651237239,,[4],1
219421171,0,16.573205,160190.0,8.99726153,,[4],1
219421178,0,16.573205,69050.0,9.10067833,,[4],1
220042007,0,1.837909,477200.0,6.022313178,,[4],1
220399390,0,1.835087,169460.0,2.708147991,,[4],1
220402290,0,0.785281,186440.0,4.099732222,,[4],1
220402294,0,0.785281,557500.0,3.923892101,,[4],1
220404900,0,0.806943,2620.0,2.880399177,,[4],1
220409630,0,10.201263,54540.0,2.925722228,,[4],1
220410034,0,9.224631,59220.0,2.940074392,,[4],1
220410224,0,11.050053,123430.0,13.74538193,,[4],1
220420532,0,1.836027,1053230.0,4.956832254,,[4],1
220420534,0,1.836161,355410.0,5.40492352,,[4],1
220425369,0,16.121666,156820.0,5.010613793,,[4],1
220430912,0,2.032744,158120.0,5.503044557,,[4],1
220437557,0,9.420236,173220.0,2.195291797,,[4],1
220459463,0,0.794352,124210.0,4.398930732,,[4],1
220477472,0,3.875994,1660.0,3.111647983,,[4],1
220597483,0,1.288717,6670.0,3.049001325,,[4],1
231077461,0,10.598711,437140.0,5.237459028,,[4],1
231286114,0,1.010298,12120.0,2.419138355,,[4],1
231293138,0,17.109823,38830.0,6.282727006,,[4],1
231293332,0,1.788282,178430.0,3.340796901,,[4],1
231296904,0,13.418959,22250.0,13.75819028,,[4],1
231717325,0,2.331335,20150.0,2.483711056,,[4],1
231717326,0,2.331335,15270.0,2.533508371,,[4],1
231721516,0,0.664866,1050.0,2.102784996,,[4],1
231809798,0,0.452878,120650.0,32.398529808,,[4],1
231824094,0,1.298415,66520.0,4.14422906,,[4],1
235048108,0,3.454292,9610.0,6.235964262,,[4],1
235051152,0,2.019822,15420.0,5.051655615,,[4],1
235058826,0,2.625831,58370.0,5.97618129,,[4],1
237354844,0,1.058684,2230.0,3.161315119,,[4],1
237356428,0,5.644316,27590.0,8.585681954,,[4],1
237356429,0,5.644316,30950.0,8.615483942,,[4],1
237937427,0,1.071944,230.0,2.424994595,,[4],1
250387838,0,3.438758,29150.0,3.793912926,,[4],1
25081478,0,1.785457,1920.0,4.844301932,,[4],1
25119114,0,12.808821,52950.0,10.27677326,,[4],1
256775514,0,0.297676,165890.0,33.332091504,,[4],1
257395987,0,1.487471,300980.0,6.56331704,,[4],1
257605453,0,5.109992,414760.0,6.663020769,,[4],1
259318982,0,5.634812,173970.0,3.4917803,,[4],1
259318984,0,5.634812,239290.0,3.467437912,,[4],1
259392060,0,1.791601,160450.0,6.323348233,,[4],1
259393547,0,15.707216,8590.0,5.873242207,,[4],1
259393694,0,0.224818,10840.0,27.645923424000003,,[4],1
259470701,0,2.542705,18480.0,3.939768835,,[4],1
259514986,0,4.919695,42860.0,9.446995127,,[4],1
259514987,0,4.919695,81060.0,9.550899085,,[4],1
259542796,0,1.543306,226440.0,6.672267428,,[4],1
259574789,0,5.067692,255650.0,8.516155052,,[4],1
259699534,0,2.2256,143000.0,6.245211648,,[4],1
259701720,0,3.970309,1096150.0,6.316602807,,[4],1
260041578,0,32.876743,8540.0,7.630034515,,[4],1
260127869,0,6.867616,370.0,3.23547125,,[4],1
260131643,0,0.836237,5860.0,4.682057514,,[4],1
260131644,0,0.836255,1880.0,2.991852788,,[4],1
260132330,0,17.301248,64740.0,5.281724989,,[4],1
260160482,0,0.132624,460.0,19.284251064,,[4],1
260161874,0,0.856191,660.0,41.499920256,,[4],1
260190547,0,0.528572,190.0,44.569529328,,[4],1
260240487,0,0.232876,1260.0,30.742761864,,[4],1
260265941,0,2.426289,16790.0,2.933092246,,[4],1
260269452,0,5.399011,4100.0,5.049587008,,[4],1
260297394,0,0.79012,12390.0,2.73217175,,[4],1
260352037,0,0.440416,1100.0,46.62123984,,[4],1
260414617,0,0.547373,13310.0,45.732357312,,[4],1
260417001,0,0.153952,1850.0,14.315023512,,[4],1
260475031,0,22.383593,21660.0,4.598485346,,[4],1
260504347,0,0.298344,1180.0,30.581739792,,[4],1
260536927,0,5.729739,11110.0,2.582507962,,[4],1
260538147,0,0.505793,780.0,23.641978728,,[4],1
260639095,0,14.539679,250.0,4.05482568,,[4],1
260639999,0,22.687683,9820.0,5.673735765,,[4],1
260654316,0,16.557909,4330.0,2.141931108,,[4],1
260659104,0,0.323932,660.0,19.1454696,,[4],1
260659983,0,3.570102,23370.0,5.96521203,,[4],1
260710460,0,22.881971,1800.0,9.236994053,,[4],1
260994111,0,2.429819,33030.0,3.999870845,,[4],1
261105031,0,27.725546,14500.0,7.106611951,,[4],1
261105586,0,0.481081,700.0,35.13107472,,[4],1
261328916,0,2.402365,2470.0,2.965287167,,[4],1
261332760,0,2.836606,347600.0,5.357781413,,[4],1
262609660,0,14.079983,16520.0,6.967901987,,[4],1
262610871,0,3.98367,6140.0,4.976400564,,[4],1
264871406,0,1.862201,145510.0,4.774534388,,[4],1
270371961,0,2.367889,183060.0,3.273938047,,[4],1
270626436,0,0.692003,10710.0,3.188251582,,[4],1
271795080,0,1.091756,2360.0,44.855974368,,[4],1
271795511,0,1.43386,3330.0,47.448148032,,[4],1
271892405,0,1.114091,7520.0,3.988802289,,[4],1
271905978,0,10.925172,13980.0,5.708183867,,[4],1
271975434,0,14.144579,172310.0,20.72803185,,[4],1
271975437,0,14.144579,349670.0,20.68390076,,[4],1
272285432,0,0.485483,1240.0,30.494546592,,[4],1
272356004,0,4.78963,3770.0,2.943898183,,[4],1
272356528,0,0.730341,7730.0,3.165414749,,[4],1
272357503,0,1.006997,28060.0,3.783489128,,[4],1
274039311,0,4.557968,638060.0,6.526280901,,[4],1
276863855,0,0.599592,2800.0,4.061348404,,[4],1
276863889,0,0.451002,730.0,2.572659729,,[4],1
276942973,0,1.09423,1500.0,5.32399795,,[4],1
277022683,0,0.400921,1460.0,2.807729947,,[4],1
277104384,0,1.717294,6610.0,6.788944024,,[4],1
277314291,0,1.167101,32770.0,5.914681132,,[4],1
277316675,0,0.598424,1660.0,3.830966826,,[4],1
278139502,0,2.794495,214840.0,6.782574704,,[4],1
278196535,0,0.868418,81190.0,2.843686846,,[4],1
278198990,0,0.316429,930.0,29.105595072,,[4],1
278683875,0,19.934381,2702910.0,10.09477054,,[4],1
278683879,0,19.889865,452620.0,11.43746797,,[4],1
278730951,0,0.321175,930.0,43.60374576,,[4],1
278730956,0,0.321156,460.0,42.92596788,,[4],1
278861763,0,6.508517,17710.0,4.834526428,,[4],1
278990501,0,12.491455,191560.0,4.248094016,,[4],1
279054227,0,1.680782,3570.0,5.117376108,,[4],1
279054230,0,1.680994,17530.0,6.540142496,,[4],1
279097963,0,4.210775,392480.0,2.284934946,,[4],1
279181220,0,0.822683,1132090.0,3.800005684,,[4],1
279217728,0,8.731856,69660.0,9.273231072,,[4],1
279322913,0,18.8692,5810.0,5.674345824,,[4],1
279322995,0,23.637685,65780.0,14.38116755,,[4],1
279323519,0,4.092688,52140.0,4.323843018,,[4],1
279323531,0,4.092897,7680.0,4.214046751,,[4],1
279328387,0,3.706756,4210.0,5.098420473,,[4],1
279454212,0,23.545985,35590.0,3.633616405,,[4],1
279510159,0,6.806966,7250.0,10.36564782,,[4],1
279569707,0,3.978924,87200.0,5.107028532,,[4],1
279569709,0,3.978529,79250.0,5.053050112,,[4],1
279638469,0,1.996129,156420.0,4.021800709,,[4],1
279741942,0,14.217022,596470.0,6.46248952,,[4],1
279958091,0,1.11048,1810.0,4.964911661,,[4],1
280867169,0,2.646944,69330.0,2.791361265,,[4],1
280909668,0,0.969113,21870.0,3.937699942,,[4],1
280909671,0,0.969113,120090.0,3.904672571,,[4],1
281576274,0,2.889989,461970.0,5.784601982,,[4],1
281581506,0,2.003845,23870.0,5.369022139,,[4],1
281636082,0,0.390226,1300.0,3.410981075,,[4],1
281636697,0,0.513916,323300.0,2.506265549,,[4],1
281636721,0,0.51387,3840.0,40.292998896,,[4],1
284196025,0,5.628753,1140.0,2.934156364,,[4],1
287223398,0,0.390599,155960.0,39.72560568,,[4],1
287299171,0,0.68146,910.0,2.919865291,,[4],1
290657824,0,22.663687,35360.0,16.78563314,,[4],1
290714960,0,0.27782,24290.0,24.062857008,,[4],1
290779085,0,1.57829,98700.0,31.972872552,,[4],1
293220870,0,7.641436,3480.0,4.742580839,,[4],1
293620358,0,2.538334,292750.0,4.581794403,,[4],1
293620362,0,2.538591,5240.0,4.543265541,,[4],1
293620376,0,1.038234,278950.0,4.161491048,,[4],1
294206429,0,1.05507,291120.0,4.624751635,,[4],1
294206449,0,1.05507,23990.0,4.881007037,,[4],1
294327300,0,0.918571,3185830.0,3.455223188,,[4],1
294327312,0,0.918592,49910.0,3.954428329,,[4],1
294327923,0,1.14289,35700.0,4.598806498,,[4],1
294328121,0,0.454422,5620.0,40.557708816,,[4],1
294666943,0,0.787102,630.0,3.359288368,,[4],1
294922741,0,0.797176,470.0,3.957691857,,[4],1
294978051,0,7.386538,470.0,5.227896135,,[4],1
294982289,0,2.129587,250.0,5.109986598,,[4],1
295070563,0,0.922705,750.0,3.262168165,,[4],1
295071643,0,1.408563,1090.0,3.812923698,,[4],1
299898948,0,42.724673,4710.0,5.024421545,,[4],1
300085072,0,10.965524,10730.0,4.552885565,,[4],1
300089525,0,1.436326,1170.0,2.198612935,,[4],1
300141219,0,1.929052,1010.0,4.530185717,,[4],1
300158389,0,0.464371,5690.0,2.363834138,,[4],1
300244049,0,1.197061,780.0,29.710862496,,[4],1
300324610,0,1.320766,21850.0,4.352505107,,[4],1
300326174,0,1.32323,860.0,44.808590424,,[4],1
300330281,0,9.527906,13700.0,3.82335812,,[4],1
300446210,0,7.862542,17010.0,2.896560473,,[4],1
300604872,0,1.215724,1140.0,39.914650368,,[4],1
300657251,0,0.936066,1030.0,40.551277752,,[4],1
300740043,0,0.932527,9670.0,2.528565611,,[4],1
300870464,0,0.625674,2140.0,2.858028778,,[4],1
301022289,0,2.385055,40680.0,2.662293793,,[4],1
301022292,0,2.385055,11750.0,2.626804175,,[4],1
301058366,0,1.526366,104410.0,5.298932206,,[4],1
301058367,0,1.526366,17140.0,5.296001583,,[4],1
301405723,0,0.942643,626840.0,3.779696784,,[4],1
301407485,0,2.663301,659130.0,5.791720887,,[4],1
302457456,0,0.975303,864860.0,3.619232397,,[4],1
306578029,0,6.702245,1430.0,4.140378871,,[4],1
306772964,0,0.96526,910.0,36.050376048,,[4],1
306774897,0,0.693264,2320.0,2.228205957,,[4],1
306823692,0,1.501769,320.0,2.493056682,,[4],1
306823698,0,1.502135,7550.0,3.665329571,,[4],1
306829644,0,0.51608,28900.0,2.174348256,,[4],1
306900730,0,0.996383,1970.0,2.148839433,,[4],1
306900946,0,0.479163,7770.0,2.571725321,,[4],1
306928528,0,0.645676,390.0,34.870223088,,[4],1
307024753,0,11.605306,290630.0,4.584560082,,[4],1
308225937,0,1.519069,1160.0,39.9605076,,[4],1
308244486,0,4.15981,131720.0,5.464991986,,[4],1
308448331,0,2.362503,33540.0,2.281043897,,[4],1
308536992,0,0.355834,108610.0,2.812056468,,[4],1
308599842,0,23.582054,395880.0,9.830886672,,[4],1
308666886,0,0.347972,210.0,33.047207064,,[4],1
308668823,0,5.257459,21530.0,5.91401048,,[4],1
308749261,0,0.937424,760.0,2.69978112,,[4],1
308749755,0,1.263994,1600.0,2.322816494,,[4],1
308922479,0,8.170273,7380.0,2.900120104,,[4],1
308992644,0,34.698324,326760.0,15.74748736,,[4],1
308994247,0,0.559098,1650.0,30.13654512,,[4],1
309061659,0,0.920343,7310.0,2.975505733,,[4],1
309064945,0,1.537169,18230.0,6.179050459,,[4],1
309064954,0,1.537169,46140.0,5.995328021,,[4],1
309291896,0,8.374493,500790.0,4.900083344,,[4],1
309293785,0,3.454445,233860.0,9.353531638,,[4],1
31269845,0,2.959885,4310.0,3.475852153,,[4],1
31273263,0,22.572686,251620.0,8.261603076,,[4],1
31413207,0,17.777021,97850.0,3.212663235,,[4],1
31415158,0,0.789614,6990.0,3.157571632,,[4],1
31529035,0,11.508667,397620.0,14.23299865,,[4],1
318868368,0,1.844894,657560.0,5.070654261,,[4],1
318887874,0,2.974453,1754500.0,8.303007082,,[4],1
321043595,0,11.096461,8100.0,2.426130233,,[4],1
321044007,0,1.04985,186640.0,2.762281332,,[4],1
321067383,0,0.706793,2080.0,46.524847128000005,,[4],1
322512196,0,2.266804,390030.0,3.318057023,,[4],1
332910947,0,0.914668,965780.0,3.575546972,,[4],1
339607421,0,2.437989,63370.0,2.690954739,,[4],1
339862911,0,0.429947,1040.0,30.17361168,,[4],1
340006617,0,0.737905,580.0,47.556973704,,[4],1
340006849,0,4.745678,26280.0,3.954478564,,[4],1
347545020,0,1.390736,649090.0,5.17053393,,[4],1
347545091,0,4.395264,542750.0,11.89358438,,[4],1
348842168,0,13.904142,108410.0,5.299146599,,[4],1
348843066,0,20.029017,46900.0,8.167031972,,[4],1
348898928,0,12.841653,9620.0,3.294654494,,[4],1
348961328,0,0.600837,3910.0,2.489916595,,[4],1
348995211,0,0.345704,2250.0,30.498062184,,[4],1
348995212,0,0.345703,2570.0,31.710644784000003,,[4],1
349156417,0,3.349891,18070.0,7.737444236,,[4],1
349190606,0,9.527906,18160.0,5.122202266,,[4],1
349195228,0,0.371843,7890.0,35.69978376,,[4],1
349268482,0,11.07613,2330.0,9.492686455,,[4],1
349268673,0,18.283869,7220.0,4.769895745,,[4],1
349271454,0,0.716425,940.0,23.950832832,,[4],1
349273287,0,5.54811,47330.0,4.066542706,,[4],1
349308842,0,3.583027,32650.0,4.237717693,,[4],1
349409456,0,0.36507,510.0,24.20536764,,[4],1
349483495,0,0.998879,7330.0,2.29494448,,[4],1
349485050,0,0.779426,100610.0,3.721603265,,[4],1
349485058,0,0.779426,38570.0,3.737129431,,[4],1
349520233,0,0.269937,550.0,27.547049256,,[4],1
349521875,0,37.419501,14540.0,6.762452221,,[4],1
349576483,0,0.259791,780.0,32.768083104,,[4],1
349643889,0,26.664927,159140.0,6.226793753,,[4],1
349647488,0,3.679572,458580.0,12.09048486,,[4],1
349676749,0,15.640395,3340.0,3.836276086,,[4],1
349763482,0,15.634294,5780.0,4.926678725,,[4],1
349769385,0,12.473961,38800.0,6.224007581,,[4],1
349907707,0,5.133472,87630.0,7.728544765,,[4],1
349911034,0,0.538519,34320.0,2.275221234,,[4],1
350025488,0,0.626868,3190.0,44.036825064,,[4],1
350025490,0,0.626868,9190.0,43.942945296000005,,[4],1
350297039,0,10.871829,87240.0,4.532248074,,[4],1
350297040,0,10.871829,229360.0,4.558340463,,[4],1
350298314,0,35.232096,226770.0,5.75833377,,[4],1
350332996,0,0.958015,1190.0,37.021378368,,[4],1
350333749,0,17.50145,32900.0,3.624900324,,[4],1
350480038,0,14.12464,316110.0,2.142425395,,[4],1
350559951,0,25.848093,120700.0,5.949197085,,[4],1
350561484,0,29.577186,303960.0,7.971643171,,[4],1
350656125,0,0.210999,120.0,21.544584624,,[4],1
350656136,0,0.210989,11470.0,30.36418656,,[4],1
350933606,0,0.300926,890.0,26.34840648,,[4],1
35101462,0,4.175859,41750.0,2.524557317,,[4],1
35743561,0,2.721153,739730.0,8.361994323,,[4],1
35744583,0,1.034614,62450.0,36.256847472,,[4],1
358251697,0,4.984665,51210.0,11.90696898,,[4],1
358290150,0,4.021516,310620.0,6.650944021,,[4],1
358335586,0,1.221279,15650.0,4.759470816,,[4],1
358578812,0,1.746839,512780.0,6.002278551,,[4],1
361993750,0,1.59873,48770.0,46.365727968,,[4],1
364264608,0,2.707985,210.0,4.591659366,,[4],1
364398428,0,1.587576,46510.0,4.098994226,,[4],1
364538560,0,1.750445,33230.0,2.910079804,,[4],1
364540546,0,1.249746,4230.0,2.335025426,,[4],1
369362169,0,0.601956,130270.0,2.457136236,,[4],1
369362170,0,0.602042,637470.0,2.341317256,,[4],1
369362290,0,2.111666,964150.0,7.206186925,,[4],1
369370898,0,1.710589,522520.0,2.549051304,,[4],1
370227480,0,0.628263,760.0,30.665667816000003,,[4],1
372851967,0,0.27472,1290.0,33.601992192,,[4],1
372852423,0,2.001244,3800.0,43.757120016,,[4],1
372911002,0,8.182784,12080.0,5.514541793,,[4],1
372911013,0,8.183619,190630.0,6.008085725,,[4],1
372913337,0,1.587608,1740.0,3.279490093,,[4],1
372913375,0,1.587702,360.0,2.49434335,,[4],1
373986372,0,0.560572,860.0,2.4464259,,[4],1
374910289,0,4.674282,1760.0,4.215828421,,[4],1
374911897,0,0.258207,810.0,24.40167696,,[4],1
382042754,0,25.898199,108400.0,5.705891204,,[4],1
382069435,0,5.489597,204580.0,10.3213207,,[4],1
382187251,0,0.554143,820.0,37.94806728,,[4],1
382199774,0,1.422107,2440.0,2.815430554,,[4],1
382200586,0,0.277776,3950.0,25.222238568,,[4],1
382437417,0,4.939866,20910.0,3.914745008,,[4],1
382514133,0,2.002744,930.0,4.289877648,,[4],1
382529132,0,0.685,1010.0,42.9754752,,[4],1
382576713,0,2.809096,195410.0,2.430429859,,[4],1
382626168,0,43.27828,43510.0,16.17222767,,[4],1
382630831,0,1.040782,106160.0,5.135384913,,[4],1
38588414,0,3.962787,86480.0,3.41338621,,[4],1
387544749,0,1.409143,71830.0,45.818566464,,[4],1
388180430,0,15.999391,75630.0,10.52119952,,[4],1
388181335,0,1.588646,10850.0,3.712475064,,[4],1
388203226,0,0.813775,7470.0,3.23622042,,[4],1
389363695,0,1.37063,6290.0,3.198721469,,[4],1
389436532,0,0.588025,1940.0,4.571635644,,[4],1
389572057,0,12.093806,178710.0,4.17671684,,[4],1
389621105,0,1.378195,990.0,3.535566325,,[4],1
391478014,0,3.579621,182990.0,5.451905968,,[4],1
391894716,0,3.842182,14180.0,3.393415142,,[4],1
391895242,0,7.74779,3300.0,3.992281231,,[4],1
391902982,0,2.508048,1160.0,45.274881216,,[4],1
391904333,0,3.810222,1300.0,45.737295264,,[4],1
391923287,0,19.282242,127340.0,12.27738913,,[4],1
391925531,0,21.996631,13960.0,6.467009514,,[4],1
392024925,0,0.539871,360.0,35.928976512,,[4],1
398736713,0,6.491574,4580.0,41.280178728,,[4],1
404477044,0,3.553281,256590.0,6.657711544,,[4],1
404933895,0,0.685158,1920.0,2.915484322,,[4],1
404933918,0,1.370302,2590.0,3.589314247,,[4],1
404965811,0,0.663874,610.0,3.407744907,,[4],1
404966425,0,0.441167,3180.0,4.943117415,,[4],1
406478187,0,3.101101,1730.0,7.589262455,,[4],1
40670126,0,0.745418,1580.0,3.262784036,,[4],1
407621964,0,35.387632,73900.0,8.272212856,,[4],1
407661994,0,12.556023,36550.0,3.212332924,,[4],1
41172665,0,0.866164,22860.0,3.001777958,,[4],1
41172669,0,0.866183,74710.0,3.031779089,,[4],1
41173678,0,10.59031,364240.0,12.3017041,,[4],1
41534180,0,2.832196,4220.0,6.481197326,,[4],1
423389538,0,2.615171,328280.0,6.587092715,,[4],1
423397033,0,3.968854,382370.0,9.189960814,,[4],1
423439153,0,0.119422,600.0,15.528681503999998,,[4],1
423439467,0,3.42054,477850.0,7.460608205,,[4],1
425077106,0,1.11629,285560.0,5.991798204,,[4],1
453828066,0,6.090398,121970.0,5.832165125,,[4],1
4629065,0,5.899196,301270.0,8.981879862,,[4],1
4742129,0,1.035848,576780.0,2.480317319,,[4],1
